RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
394789,631,"Lewistown, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90265,90552,90883,91524,92300,92733,93152,93248,93268,92723,92085,91786,91882,92121,92496,93025,93807,94292,94571,94523,94333,94011,93657,93626,93927,94164,94347,94476,94930,95234,95504,95385,95165,94613,94297,94215,94655,95914,97421,98816,99698,100267,100728,100931,101049,100945,100712,100668,100891,101371,102031,102777,103535,104027,104423,104684,104834,104783,104651,104815,105151,105808,106402,107232,107939,108680,109205,109793,110116,110553,110707,111076,111286,111754,112224,112865,113488,114057,114625,115213,115790,116358,116721,116905,116903,116989,117172,117480,117593,117869,118002,118291,118257,118333,118450,119608,120814,,124569,126359,127548,128808,130127,131452,132554,133668,134642,135578,138276,140729,142825,142884,143090,143600,145132,146679,148391,149337,150258,150254,150034
394500,632,"Cornelia, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132024,132011,132133,132002,131553,130436,129135,127860,126855,126010,125072,124085,123016,122149,121591,121090,120579,119896,119234,118637,118123,117764,117792,117936,117818,117215,116316,115573,114473,113422,112313,110816,109365,108012,107266,106453,105774,105418,105189,104875,104435,104056,103753,103638,103616,103777,103977,104226,104592,105442,106508,107404,107775,107971,108179,108605,109189,109898,110465,111117,111777,112578,113304,114023,114788,115529,116254,117049,117720,118330,118753,119141,119697,120238,120832,121299,121934,122691,123571,124467,125247,125865,126331,126684,127176,127625,128277,128876,129020,129167,129295,130082,130861,131622,132123,132604,133141,133483,133654,133805,134404,135251,136054,136872,137627,138478,139371,140334,141380,142273,142587,142761,143041,143868,144892,145882,146831,147650,148291,148801,149366,150013,151063,152045,153297,154261,155283,156346,157409,158415,159096,159754,159365,158759,158231,158945,159853,160621,161200,161699,162344,162658,163069,163395,164957,166517,169912,173038,176742,178725,180588,182416,184857,187260,189496,191219,192561,197210,201127,206806,209180,212439,212975,215442,218055,221775,223687,225675,226572,227101
394886,633,"Mount Pleasant, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107932,107584,107398,107210,107016,106775,106371,106123,105915,105787,105720,105750,105703,105540,105421,105420,105381,105210,104925,104798,104491,104110,103606,103300,103015,102871,102815,102968,103134,103179,103214,103248,103314,103277,103252,103230,103236,103287,103442,103763,104153,104620,104967,105290,105665,106031,106411,106839,107230,107596,107996,108599,109288,109824,110342,110921,111700,112403,113070,113610,114129,114620,115027,115441,115649,115885,116117,116479,116656,116874,117171,117645,118266,118888,119558,120117,120411,120761,121130,121694,122070,122534,122990,123516,123875,124236,124570,125104,125346,125584,125752,126425,127272,127961,128501,128984,129448,130040,130573,131065,131087,131314,131618,132454,133176,133938,134559,135065,135615,136006,136405,136782,136945,137051,136981,137161,137448,137966,138465,139058,139532,140039,140514,140964,141733,142421,143128,143443,143700,143553,143271,142946,142977,143203,143622,143853,144470,144750,145538,145949,,150714,153526,155220,157263,159427,161575,163483,165370,166649,167754,171516,175927,181205,183517,185603,186853,190496,194042,197922,199830,201670,202000,201629
753904,634,"Marion, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115234,115779,116095,116902,117490,117955,118551,119326,120144,120709,121209,121779,122576,123377,124178,124778,125463,126053,126471,126777,127289,128196,129147,128345,127521,126635,127670,128832,129790,130794,131199,131760,132257,133039,133656,134335,135211,136351,137050,137672,138078,138723,139194,140013,140671,140802,141872,143006,144512,144774,145178,145553,145943,146028,146451,146641,147065,147250,147879,148600,151020,,159273,162435,163896,165841,167382,169252,171044,172902,174461,179073,183641,187411,188091,188773,190396,193701,197185,200367,202016,203843,204479,205010
394398,635,"Bogalusa, LA",msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94623,94722,94695,94603,94749,94693,94945,94724,94823,94658,94924,95067,95337,95401,95210,95235,95359,95828,96093,96099,96295,96099,96018,95718,95815,97985,100265,100672,,97267,97454,97401,97618,97500,97533,97355,97642,97948,98084,98479,99519,100770,101693,101912,101485,100718,100077,100040,99843,99882,100082,100851,101855,102497,102784,102631,102691,102841,103085,103088,103345,103593,103899,104534,105027,105510,105407,105442,105685,106116,106693,105568,104533,103362,103613,103624,103491,103600,103856,104082,104366,104655,105190,105511,106141,106679,107345,107731,107846,108057,108033,108141,107155,106319,105433,105659,105838,106031,106060,106034,106200,106405,106563,106863,107566,108375,108685,108874,109108,109499,109571,109679,109904,110268,110597,111214,111418,111637,111563,112250,112913,113471,113448,113528,113802,114175,114493,114915,115486,116191,117027,118107,119175,120065,119918,119770,119731,120639,121450,122286,123340,125390,127196,128974,129808,130771,131573,132950,133804,134416,134583,135491,136042,136263
395201,636,"Wapakoneta, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122534,122635,122481,122188,121571,120761,119780,119285,118820,118742,118578,118659,118835,119411,120303,120891,120814,120319,119779,119347,118999,118681,118256,117767,117653,117668,117784,117684,117563,117396,117041,116872,116649,116697,116463,116241,116158,116319,116530,116490,116226,115926,115544,115391,115250,115320,115419,115610,115885,116074,116395,116579,116680,116635,116577,116707,116925,117390,117941,118587,119317,119908,120529,120918,121276,121454,121565,121821,122227,122816,123488,124253,125104,125884,126719,127532,128231,128816,129203,129567,129929,130318,130832,131439,132080,132551,132924,133315,133750,134142,134563,135073,135666,136370,136851,137493,138018,138699,139244,139737,140355,141018,141852,142585,143310,144045,144900,145828,146724,147538,148355,149045,149733,150196,150676,151274,152028,152915,153766,154664,155534,156264,157014,157829,158794,159723,160563,161384,161801,162100,162377,162606,162745,162717,163429,164385,165391,165819,166120,166566,168507,170573,,177115,180227,182229,184041,185840,187408,189147,190843,192160,193035,196064,199380,202295,202841,203369,204041,206255,208486,210977,212122,213282,212812,212089
753889,637,"Hillsdale, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117089,116809,116346,115593,114302,113091,111392,110452,109449,109150,108668,108243,107955,107553,106976,106077,104934,103833,102289,101045,99839,99153,98441,97994,97669,97549,97406,97401,97189,97229,96542,96061,96147,96718,97285,97111,96929,96610,96241,96173,96118,96085,95898,95796,95879,95760,95676,95456,95454,95436,95535,95768,96059,96311,96434,96813,97285,97861,98524,99329,100235,101108,101989,102873,103619,104236,104651,105085,105386,105769,106173,106838,107543,108450,109326,110370,111129,111910,112397,112801,112941,113130,113356,113635,114018,114494,115070,115567,115987,116549,117124,117801,118169,118610,118926,119496,119993,120591,121138,121668,122219,122800,123443,124041,124528,125074,125703,126485,127190,127950,128751,129595,130333,130944,131630,132325,132911,133382,133947,134777,135677,136519,137275,137975,138772,139226,139671,140021,140618,141331,141990,142673,143274,143935,144741,145529,146392,147225,147905,148553,149654,150463,151154,151189,151225,151209,151199,151170,151128,151257,151840,152698,153632,155882,158064,161319,163868,166717,168766,170925,173198,175581,177556,179376,180756,181930,184787,187789,189507,189277,188945,189847,191693,193446,195297,196414,197911,196654,
394961,638,"Paragould, AR",msa,AR,72221,72274,72571,72924,73210,73222,73151,73178,73292,73430,73685,74159,74855,75332,75513,75557,75624,75647,75728,75786,75923,75983,76015,75858,75642,75682,75872,76136,76423,76768,77078,77157,77324,77490,77698,77815,77956,78170,78385,78683,78971,79149,79331,79464,79744,79998,80245,80450,80608,80975,81414,81963,82353,82754,83067,83406,83785,84234,84669,85072,,87772,89015,89348,89786,90172,90366,90485,90710,91016,91519,91968,92320,92700,93119,93622,93852,93970,94030,94228,94456,94651,94833,95011,95112,95328,95527,95848,95779,95592,95289,95340,95454,95713,95673,95637,95376,95283,95192,95180,95109,94963,94881,94739,94772,94686,94746,94746,94771,94686,94452,94205,93940,93800,93610,93441,93060,92705,92515,92516,92413,92346,92337,92588,92652,92671,92596,92572,92533,92415,92171,91844,91535,91345,91187,91162,91131,91241,91315,91613,91846,92057,92096,92091,91989,91917,91875,92038,92248,92584,92997,93289,93537,93706,93897,94103,94215,94294,94369,94366,94398,94349,94364,94366,94360,94385,94433,94504,94743,95010,95306,95497,95742,95959,96186,96439,96749,97028,97266,97412,97665,97816,98067,98249,98432,98626,98827,99081,99275,99456,99669,99942,100298,100674,101149,101587,102140,102588,103052,103411,103781,104158,104531,104918,105293,105733,106191,106618,107046,107549,108173,108734,109201,109612,110013,110393,110708,111095,111553,111988,112382,112690,113079,113508,114018,114553,115026,115547,116058,116638,117184,117722,118242,118754,119167,119530,119847,120239,120461,120785,121094,121818,122301,122737,,122733,122798,122966,123202,123481,124677,125797,,130432,132918,134424,135893,137184,138303,139350,140281,141160,141974,145016,147974,152239,154135,156195,156890,158044,159009,159798,160590,161565,162622,163367
394883,639,"Moultrie, GA",msa,GA,55878,55814,56013,56309,56777,57138,57457,57734,58060,58417,58821,59328,60009,60604,61038,61347,61689,62045,62474,62918,63327,63605,63899,64169,64384,64575,64690,64894,65191,65517,65895,66189,66540,66722,66803,66828,66886,67018,67141,67277,67405,67532,67702,67953,68243,68430,68603,68699,68943,69147,69355,69519,69717,70090,70451,70842,71204,71569,71780,71941,72080,72380,72699,73134,73558,74073,74518,74964,75310,75705,76007,76323,76551,76828,77079,77350,77557,77728,77903,78284,78744,79261,79567,79895,80189,80549,80812,81021,81060,80993,80813,80902,81012,81223,81218,81270,81225,81223,81126,81063,80848,80757,80461,80235,79886,79641,79466,79353,79237,78985,78652,78199,77755,77027,76377,75492,74968,74372,73891,73430,72726,72273,71987,72150,72175,71975,71805,71627,71336,70975,70498,70103,69657,69376,68987,68448,67882,67496,67250,67046,66732,66452,66250,66083,65884,65743,65694,65713,65662,65637,65740,65936,66162,66338,66574,66826,67200,67522,67887,68244,68626,69039,69458,70284,71067,71823,72248,72701,73159,73556,73963,74406,74845,75307,75555,75954,76395,76906,77353,77660,78156,78541,79101,79597,80157,80672,81197,81550,81889,82199,82624,83039,83418,83843,84219,84590,84993,85428,85958,86310,86712,86950,87357,87663,88161,88646,89159,89669,90083,90598,91052,91526,92092,92719,93182,93518,94074,94870,95679,96208,96752,97184,97596,97839,98084,98059,98225,98405,98897,99385,99837,100363,100834,101451,101965,102279,102469,102574,102265,101961,101595,101935,102339,102779,103125,103355,103591,103369,103257,103204,104039,104749,106400,108008,109812,111021,112219,113649,115208,116544,117671,118669,119655,122759,125541,129186,130609,132106,132581,134319,135312,136382,136300,137150,137377,137450
394375,640,"Bedford, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93974,94075,94068,93931,93453,93005,92602,92286,91905,91586,91571,91444,91476,91323,91337,91291,91291,91359,91353,91250,91136,91167,91399,91665,91878,91965,92011,91940,91870,91803,91821,91827,91825,91843,91966,92093,92231,92449,92686,92779,92773,92695,92815,92934,93016,93116,93329,93667,93984,94178,94423,94569,94831,95043,95373,95616,95884,96157,96504,96928,97303,97558,97831,98055,98242,98371,98478,98705,98865,99084,99342,99682,100021,100384,100695,100976,101206,101713,102234,102714,103006,103403,103889,104443,104980,105559,106066,106528,107091,107640,108348,109037,109724,110325,110855,111574,112341,113117,113801,114479,115202,115817,116422,116936,117671,118453,119351,120110,120802,121459,122119,122839,123448,124029,124620,125275,125886,126325,126737,127165,127320,127501,127695,128292,128993,129747,131228,132595,,138372,140923,142222,143729,145775,147581,149028,150326,151533,152636,155452,158240,161418,162843,164258,165367,166335,167220,168027,169036,170045,170388,170522
394426,641,"Burley, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132591,132388,131976,131418,130668,129803,128694,127496,126567,125634,125035,124511,124165,123716,123217,122778,121970,120937,119784,118893,118100,117172,116111,115050,114157,113642,113460,113601,113792,114079,114141,114179,114136,114298,114715,115036,115304,115584,116091,116844,117370,118010,118567,119390,120085,120668,121222,121831,122463,123099,123868,124806,125715,126550,127245,127892,128481,129084,129805,130499,131198,131917,132611,133385,134021,134778,135380,136035,136641,137320,138051,138883,139871,140942,142107,143341,144494,145519,146332,147210,148056,148880,149553,150385,151343,152538,153805,155043,156083,157090,158090,159306,160819,162438,164051,165482,167025,168502,170054,171615,173273,174934,176551,178361,180260,182396,184498,186022,187568,188977,190898,192608,194433,196082,197754,199306,200810,202397,204105,205912,207490,208893,210067,211109,212023,213617,214183,215091,215134,216301,217623,219050,219948,220804,221621,222891,223854,224677,225865,228661,231721,235105,237856,242105,246879,251356,255092,258576,262835,265571,268006,268834,276445,283468,291272,293031,294831,296236,299969,303779,307258,309039,311325,310242,308358
394850,642,"Menomonie, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162583,162347,162069,161656,161067,160505,159721,158940,158139,157342,156749,156223,155867,155645,155516,155488,155428,155360,155295,155008,154703,154241,153828,153165,152298,151535,150784,150233,149710,149459,149434,149313,149182,148813,148551,148089,147781,147334,147084,146959,146888,146838,146666,146411,146110,145745,145758,145821,145859,145812,145474,145293,144902,144806,144604,144487,144327,144166,144060,143988,143963,144007,144286,144633,145158,145715,146299,146630,146923,147211,147559,147835,148287,148775,149286,149957,150901,151842,152870,153572,154137,154387,154651,155005,155226,155637,156170,156908,157522,158162,158627,159358,159972,160795,161494,162119,162706,163371,164272,165253,166132,166925,167746,168529,169404,170183,171035,171986,173124,174407,175693,176966,178037,178970,179682,180519,181258,182177,182813,183482,184066,184956,185925,186873,187894,188885,189825,190583,191420,192275,192742,193059,193343,193702,194120,194451,194562,194778,195066,195569,196125,196813,,201053,,207776,211294,213386,215859,218370,221084,223465,225743,228007,229745,233794,237464,240410,240727,241092,242385,245039,247769,250584,252328,254223,254066,253622
753918,643,"Shawano, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156206,155922,155166,153996,152578,151806,151000,150258,149135,148319,147922,147618,147322,147051,146092,145186,144048,143964,143827,143755,143322,143106,142858,142677,142201,141709,141358,141161,140991,140954,140750,140398,139812,139053,138576,138226,138107,138001,137706,137421,136930,136665,136452,136444,136432,136342,136200,135895,135789,135821,135788,135737,135567,135710,135829,135854,135602,135143,134781,134904,135256,135757,136096,136427,136681,136863,137074,137214,137281,137314,137397,137797,138072,138490,138861,139498,140033,140455,140854,141193,141529,141700,141904,142192,142534,142985,143509,144125,144771,145350,145824,146178,146519,146911,147727,148512,149376,150066,150944,151785,152450,152942,153452,153986,154610,155217,155707,156360,157169,158120,159126,159941,160714,161306,161968,162607,163286,163823,164464,164865,165613,166300,167150,167918,168759,169737,170458,171176,171920,172542,173025,173207,173351,173440,173642,173568,173364,173217,173496,174181,174962,,179025,182181,184661,187389,189170,191290,193658,196301,198504,200613,202311,203742,207194,210303,212715,212752,213018,214246,216704,219203,221690,222875,224109,223463,222803
394377,644,"Bellefontaine, OH",msa,OH,,,,,,,,,,,,,,,,111935,112029,112211,112477,113108,113602,114077,114129,114154,114159,114269,114458,114716,114983,115322,115718,116255,116706,117106,117286,117435,117571,117755,118073,118380,118603,118757,118951,119702,120404,121104,121177,121338,121443,121767,122048,122389,122731,123116,123634,124287,124815,125159,125350,125639,125953,126242,126557,126979,127367,127707,128037,128525,128955,129178,129112,129004,128888,128727,128599,128426,128288,128014,127760,127843,127981,128490,128488,128580,128303,128160,128008,127870,127609,127252,126752,126729,126646,126638,126491,126516,126679,126502,126249,125744,125304,125064,125008,124848,124482,123936,123688,123408,123131,122790,122352,121952,121520,121022,120595,120039,119569,119116,118673,118186,117747,117428,117437,117189,117486,117632,117918,117546,116946,116374,115855,115323,115073,114872,114761,114488,114168,114104,114055,114086,113874,113641,113295,113035,112650,112431,112304,112336,112268,112108,111893,111693,111586,111567,111616,111700,111636,111533,111462,111585,111870,112169,112424,112601,112739,112905,113114,113446,113925,114535,115070,115626,116176,116757,117284,117716,118182,118516,118881,119212,119634,120049,120491,121019,121538,121971,122365,122890,123512,124023,124328,124584,125005,125592,126257,126902,127446,127994,128498,128944,129557,130099,130797,131411,132195,133033,133804,134597,135253,135843,136382,136986,137644,138382,139131,140059,140750,141546,142155,143012,143818,144546,145156,145694,146397,147201,148096,149021,149808,150608,151538,152571,153607,154452,155377,156212,157069,157816,158315,158786,159219,159628,159879,160142,161080,162147,163243,163750,164252,164742,,168300,,174101,177284,179341,181110,181868,182529,183475,185372,186979,187840,190692,193719,196590,197216,197902,198599,200864,202374,204343,205026,206326,205906,205072
394427,646,"Burlington, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90367,90518,90603,90714,90480,90076,89604,89426,89496,89716,89879,89893,89972,90070,90265,90462,90517,90464,90315,90365,90527,90715,90802,90839,90823,90779,90682,90592,90446,90284,90112,90059,90106,90285,90409,89950,89379,88867,88889,88953,88936,88939,88862,88884,88961,89218,89526,89904,90199,90414,90538,90650,90661,90653,90647,90774,90981,91235,91566,91690,91869,92106,92507,92921,93218,93534,93888,94287,94670,94961,95243,95590,95917,96239,96516,96838,97195,97541,97805,97577,97402,97315,97700,98138,98556,99006,99382,99683,100008,100296,100644,100862,101160,101481,101931,102463,102972,103511,103961,104380,104796,105154,105452,105498,105576,105747,106139,106559,106977,107476,107945,108346,108587,108749,108617,108531,108442,108660,108845,109166,109539,109935,110276,110609,110902,111202,111476,111831,112165,112301,112425,112274,112189,112035,112148,112183,112206,112251,112184,112245,112366,112944,113438,114675,115992,117512,118439,119022,119567,120000,120759,121543,122003,122370,123703,125305,126927,127463,127944,128435,129259,130162,130981,131585,132073,132283,132345
394667,647,"Harrison, AR",msa,AR,81929,82195,82254,82516,82591,82719,82783,83018,83304,83719,84294,84980,85773,86085,86324,86319,86737,86987,87242,87332,87650,88020,88246,88330,88380,88494,88668,88692,88925,89111,89428,89590,89822,90095,90362,90542,90675,90812,91030,91275,91522,91743,91984,92250,92595,92989,93305,93538,93768,94218,94768,95436,95975,96544,97003,97542,98110,98667,99134,99593,100372,101295,102235,102967,103687,104374,105018,105528,106048,106484,107061,107624,108216,108726,109257,109853,110298,110664,110905,111224,111486,111765,112086,112440,112711,113002,113327,113763,,,,,109882,110405,110987,111534,111844,112011,112077,112037,112043,112039,112410,112519,112718,112546,112576,112509,112317,112150,111874,111693,111370,110432,109393,108310,107839,107409,107072,106826,106612,106512,106436,106521,106566,106565,106475,106514,106481,106660,106590,106711,106552,106460,106239,106153,106124,106079,106016,105853,105754,105508,105409,105182,105170,105098,105205,105349,105754,106240,106676,107010,107258,107480,107619,107670,107721,107795,107806,107801,107720,107708,107753,107787,107896,107854,107771,107691,107762,107963,108205,108227,108264,108232,108338,108482,108646,108846,109068,109275,109677,109997,110384,110658,110943,111226,111462,111718,111964,112276,112556,112844,113007,113303,113747,114413,114882,115145,115344,115784,116341,116716,117056,117326,117781,118105,118536,119126,119829,120529,121118,121648,122101,122405,122666,122887,123157,123496,123907,124401,124817,125232,125546,125816,126186,126668,127274,127879,128417,128919,129455,129954,130624,131220,131816,132296,132690,133149,133333,133596,133903,134634,135243,135820,,135385,135063,135232,135363,135717,136640,137421,139473,141561,144294,146122,147705,149068,150210,151387,152672,153979,155155,158244,161060,165079,166877,168918,169989,171622,173111,174380,175493,176754,177542,178249
395189,648,"Vicksburg, MS",msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101404,101371,101268,101149,101093,101191,101247,101245,101235,101254,101201,101118,101009,100984,100940,100896,100878,100888,100966,101086,101159,101215,101255,101293,101294,101290,101509,101893,102188,102353,102379,102525,102937,103390,103873,104228,104724,105150,105472,105763,106109,106499,106889,107257,107462,107551,107618,107770,107934,108108,108226,108300,108524,108768,109128,109367,109674,109906,110124,110381,110624,110964,110984,111117,111118,111319,111396,111560,111778,112029,112445,112824,113268,113607,113619,114461,115304,,117101,117419,117681,118018,118280,118025,117748,117827,118466,118957,119305,119681,120095,120286,120494,120769,121415,121829,122252,121602,121182,120624,120878,121037,121279,120832,120413,119665,119285,120139,122087,124956,126708,127680,128389,129118,130019,130688,131266,131948,132685,135272,137596,140371,141363,142423,143063,144221,145530,146731,147184,147519,148691,150090
394677,649,"Henderson, NC",msa,NC,70937,70730,70960,71072,71458,71727,72329,72916,73397,73625,73934,74329,74894,75387,76038,76555,77095,77448,77716,77789,77777,77976,78136,78187,78177,78352,78663,78839,79084,79425,79650,79761,79753,79959,80086,80209,80319,80600,80927,81111,81142,81254,81379,81684,81776,81999,82037,82208,82374,82636,82941,83148,83425,83683,84033,84276,84440,84697,84971,85373,,,89662,,88451,88795,88918,89134,89290,89937,90573,91231,91429,91657,92033,92717,93388,93949,94368,94872,95189,95604,95850,96188,96468,96825,97221,97532,97748,97798,97738,97830,97899,98081,98097,98048,97919,97864,97978,98090,97948,97769,97567,97553,97369,97144,96811,96472,96110,95819,95621,95388,95004,94558,93990,93463,92812,92190,91542,90973,90489,90028,89767,89677,89579,89412,89143,88910,88623,88277,87794,87274,86750,86343,86057,85844,85733,85473,85249,,,,,78391,78318,78196,78218,78171,78075,77993,77949,77948,77686,77368,77081,76998,76892,76832,76842,76816,76768,76637,76578,76536,76513,76488,76465,76466,76490,76599,76740,76897,77024,77067,77177,77296,77480,77638,77783,77949,77951,77991,78063,78165,78183,78147,78123,78171,,,,,81948,82032,82038,82073,82144,82254,82415,82942,83489,83966,83977,83962,83936,84012,84149,84453,84725,85006,85166,85208,85248,85314,85528,85792,86193,86630,86963,87349,87691,88116,88309,88625,88996,89520,89957,90344,90711,90972,91331,91559,91958,92185,92503,92735,93022,93468,93583,93757,93592,93960,94331,94884,95290,95603,95846,95874,95969,96319,97497,98792,,,105648,106687,107932,109623,111363,112856,113949,114794,115506,118214,121171,123175,125264,127167,130177,132600,135091,137628,138610,139686,140054,140180
